iter	Logloss
242	0.5819393428
243	0.5815869733
244	0.5812644119
245	0.5809027493
246	0.5805300403
247	0.5801634732
248	0.5798108483
249	0.5796191291
250	0.5792766501
251	0.5789145565
252	0.5785423804
253	0.5781733645
254	0.5778416171
255	0.5774610173
256	0.5770866572
257	0.5767820964
258	0.5764733912
259	0.5761473018
260	0.5758300864
261	0.5754370523
262	0.5750659025
263	0.5747679213
264	0.5744389321
265	0.5740771235
266	0.5737094973
267	0.5733608103
268	0.573010196
269	0.5726564879
270	0.5723377144
271	0.5720167186
272	0.5716730998
273	0.57130884
274	0.5709692121
275	0.5706518168
276	0.5703298116
277	0.5700664309
278	0.5697433374
279	0.5693748316
280	0.5690480492
281	0.5686799505
282	0.5683729523
283	0.5680676408
284	0.5676862721
285	0.5673325081
286	0.5670036002
287	0.5666783863
288	0.5663440559
289	0.565980969
290	0.5656503533
291	0.5653289756
292	0.5650081094
293	0.5646454491
294	0.5643578026
295	0.5640254756
296	0.5637159974
297	0.5634142509
298	0.5630871798
299	0.56277542
300	0.5624040581
301	0.5620538391
302	0.5617856155
303	0.5614636912
304	0.5611496824
305	0.5608464085
306	0.5605116487
307	0.5602186335
308	0.5598874272
309	0.5595671182
310	0.5592306142
311	0.5588616695
312	0.5585458329
313	0.5582273003
314	0.5579332554
315	0.5576660605
316	0.5573331992
317	0.5570171378
318	0.556728504
319	0.5563985583
320	0.5561346629
321	0.5557820606
322	0.5554257704
323	0.5551140984
324	0.5548116299
325	0.5545398533
326	0.5541982598
327	0.5539037672
328	0.5536064887
329	0.5532865312
330	0.5529582121
331	0.5527230746
332	0.5524003412
333	0.5521505104
334	0.5518710352
335	0.5516194358
336	0.5513539073
337	0.551066854
338	0.550782721
339	0.5504502657
340	0.5501350857
341	0.549819461
342	0.5494875504
343	0.5492234145
344	0.5489218448
345	0.5486189877
346	0.5483099023
347	0.5480100133
348	0.5477456963
349	0.5474469269
350	0.547125712
351	0.5468597655
352	0.5465962061
353	0.5463348694
354	0.5460549691
355	0.5457662269
356	0.5455036684
357	0.5452110744
358	0.5449374227
359	0.544633524
360	0.5443078359
361	0.5440052303
362	0.5437842173
363	0.5434713083
364	0.5431822285
365	0.542892922
366	0.5425818158
367	0.542294105
368	0.5420738866
369	0.5417601548
370	0.541473178
371	0.5412071134
372	0.5410362021
373	0.540799118
374	0.5404773831
375	0.5401667276
376	0.5398779304
377	0.539567187
378	0.539302509
379	0.5389719441
380	0.538680283
381	0.5383849442
382	0.5380748007
383	0.5378025352
384	0.537512668
385	0.5372194729
386	0.5369423403
387	0.5366640784
388	0.5364211286
389	0.536142442
390	0.5358432476
391	0.5355970677
392	0.5353467762
393	0.5350541124
394	0.5347904757
395	0.5344782195
396	0.5341707696
397	0.5339053111
398	0.5335990129
399	0.5333278257
400	0.5330481127
401	0.532743339
402	0.5324705277
403	0.5321979299
404	0.5319029696
405	0.5316370592
406	0.531337118
407	0.5310585177
408	0.5308116457
409	0.5305482593
410	0.5302492903
411	0.5299594848
412	0.5296845005
413	0.5293659444
414	0.5290994309
415	0.5288033748
416	0.528536862
417	0.5283128995
418	0.5280482497
419	0.5277967426
420	0.5275114501
421	0.527288662
422	0.5270338892
423	0.5267835878
424	0.5265127511
425	0.5262511774
426	0.5260033728
427	0.5257224219
428	0.5254500575
429	0.5251677844
430	0.5249131541
431	0.5246858431
432	0.5244143477
433	0.5241814957
434	0.5239272766
435	0.5236952221
436	0.5234731556
437	0.5232196382
438	0.5229628952
439	0.5227184858
440	0.5224829702
441	0.5222060573
442	0.5219482977
443	0.5217170379
444	0.521445206
445	0.5212079427
446	0.5209156248
447	0.5206727459
448	0.5204247372
449	0.520181873
450	0.5199275934
451	0.5196494014
452	0.5194018757
453	0.5191591925
454	0.5189024121
455	0.5186498807
456	0.5184013551
457	0.5181787635
458	0.5179397528
459	0.5177188141
460	0.5175104258
461	0.5172823431
462	0.5170589221
463	0.516855959
464	0.5166010927
465	0.5163385816
466	0.5161126793
467	0.5158557363
468	0.5155895149
469	0.5153471856
470	0.5150849771
471	0.5148487076
472	0.5146346742
473	0.5144318457
474	0.5141962078
475	0.5139715242
476	0.5137390562
477	0.5135060205
478	0.5132542765
479	0.5129995269
480	0.5127670342
481	0.51252845
482	0.512311535
483	0.512054598
484	0.5118190283
485	0.5116043481
486	0.5113963629
487	0.5111616449
488	0.5109258891
489	0.5106727101
490	0.5104159988
491	0.5101542799
492	0.5099399005
493	0.5097195194
494	0.5094480862
495	0.5092419189
496	0.50902315
497	0.5088118156
498	0.5085672975
499	0.5083472842
500	0.5081032918
501	0.5078822985
502	0.5076542565
503	0.5074514568
504	0.5072088372
505	0.5069750626
506	0.5067430814
507	0.5065354333
508	0.5063015793
509	0.5060587927
510	0.505823541
511	0.505551656
512	0.505340499
513	0.5051182143
514	0.5049080734
515	0.5046724042
516	0.5044918866
517	0.5042706671
518	0.5040142032
519	0.5038387771
520	0.503588594
521	0.5033679186
522	0.5031253842
523	0.5029419272
524	0.5027081885
525	0.5024787191
526	0.5022690625
527	0.5020735626
528	0.5018368013
529	0.501603571
530	0.5013647231
531	0.5011840961
532	0.5009291391
533	0.5006984656
534	0.500451535
535	0.5002034221
536	0.5000040301
537	0.4997914784
538	0.4995888972
539	0.4993584281
540	0.4991474954
541	0.4989615736
542	0.4987399464
543	0.4985415148
544	0.4983326516
545	0.4981453807
546	0.4979136951
547	0.4976847115
548	0.4974572553
549	0.4972199427
550	0.4970451708
551	0.4968187692
552	0.4966204044
553	0.4964126711
554	0.4961964219
555	0.4959888867
556	0.4957517105
557	0.4955319491
558	0.4953099119
559	0.4950874705
560	0.4948843713
561	0.4946654371
562	0.4944398472
563	0.4942294936
564	0.4940207511
565	0.4938181114
566	0.4936168408
567	0.4934159699
568	0.4932134791
569	0.4929949687
570	0.4927913952
571	0.4925716563
572	0.4923595805
573	0.4921402104
574	0.4919246658
575	0.4917164007
576	0.4915392428
577	0.4913152313
578	0.491087699
579	0.4908648534
580	0.4906651235
581	0.4904974482
582	0.4903333156
583	0.4901401281
584	0.4899342585
585	0.4897533742
586	0.489556068
587	0.4893493035
588	0.4891371927
589	0.4889573754
590	0.4887607248
591	0.4885402949
592	0.4883119516
593	0.4881251706
594	0.4879651337
595	0.4877285993
596	0.4875151794
597	0.4873432447
598	0.4871580717
599	0.4869356502
600	0.4867545393
601	0.4865546048
602	0.4863546782
603	0.4861308226
604	0.485924798
605	0.4857485601
606	0.4855699972
607	0.485378079
608	0.4851524849
609	0.4849509794
610	0.4847603972
611	0.4845694102
612	0.4843779083
613	0.4841800738
614	0.4839609021
615	0.4837767326
616	0.4836498378
617	0.4834536294
618	0.4832571804
619	0.483060738
620	0.4828941966
621	0.4826863085
622	0.4824957354
623	0.4823033264
624	0.4821389573
625	0.4819715089
626	0.4817984214
627	0.4816031598
628	0.4814373907
629	0.4812197259
630	0.4810707958
631	0.480881155
632	0.4806923853
633	0.4804985922
634	0.4803309594
635	0.480159459
636	0.4799511587
637	0.4797538391
638	0.4795570533
639	0.4793934375
640	0.4792062044
641	0.4790227607
642	0.478808817
643	0.4786168852
644	0.4784000315
645	0.4782224526
646	0.4779966233
647	0.4778303091
648	0.4776237628
649	0.4774437043
650	0.4772759058
651	0.4770937575
652	0.4769167797
653	0.4767389619
654	0.476540161
655	0.4764011668
656	0.4762124928
657	0.4760015246
658	0.4758074478
659	0.4755954447
660	0.4754349167
661	0.4752619768
662	0.4750875215
663	0.4749159944
664	0.4747258236
665	0.4745381316
666	0.4743375053
667	0.4741827273
668	0.4740020334
669	0.4738091276
670	0.4736286528
671	0.4734111558
672	0.4732007998
673	0.4730196983
674	0.4728339851
675	0.4726657066
676	0.4724970953
677	0.4723213437
678	0.4721406844
679	0.4719661698
680	0.4718193533
681	0.4716718421
682	0.4714727961
683	0.4712730656
684	0.4711177262
685	0.4709615465
686	0.470790162
687	0.4706011111
688	0.470431616
689	0.4702990718
690	0.4701346774
691	0.4699535878
692	0.4697798272
693	0.4695830301
694	0.4694051248
695	0.4692389145
696	0.4690963591
697	0.4689248558
698	0.4687520328
699	0.4685701729
700	0.4684335224
701	0.4682554235
702	0.4680758839
703	0.4679040422
704	0.4677408516
705	0.4675928249
706	0.4674148068
707	0.4672625008
708	0.4671073972
709	0.466932343
710	0.4667422119
711	0.4665531326
712	0.4663904175
713	0.4662440823
714	0.4660555895
715	0.4658874682
716	0.4657087246
717	0.4655344183
718	0.4653303521
719	0.4651620529
720	0.46501798
721	0.4648470137
722	0.4646346967
723	0.4644761
724	0.464296756
725	0.4641235873
726	0.4639534919
727	0.4638117028
728	0.4636200756
729	0.4634312033
730	0.463305686
731	0.4631581004
732	0.4629954046
733	0.4628352082
734	0.4626597193
735	0.4624786638
736	0.4622965551
737	0.4621313826
738	0.4619718376
739	0.4618144143
740	0.4616742155
741	0.4615322084
742	0.4614050583
743	0.4612362187
744	0.4610718611
745	0.4609097161
746	0.4607575705
747	0.4606134763
748	0.460427388
749	0.4602669408
750	0.4601130512
751	0.4599335583
752	0.4597747329
753	0.4596460945
754	0.4594972879
755	0.4593352675
756	0.4591794229
757	0.4590182968
758	0.4588560068
759	0.4587088344
760	0.4585608094
761	0.4584137852
762	0.4582506751
763	0.4580853006
764	0.4579737163
765	0.4578238683
766	0.4576816192
767	0.4575057489
768	0.4573471218
769	0.4571754517
770	0.4570223676
771	0.4568286578
772	0.4566966141
773	0.4565472884
774	0.4563691009
775	0.4562073997
776	0.456043247
777	0.455859907
778	0.4557221191
779	0.4555586038
780	0.4554131852
781	0.4552590258
782	0.4550958239
783	0.4549645167
784	0.4548152506
785	0.4546785639
786	0.4545194325
787	0.4543493787
788	0.454247386
789	0.4540867397
790	0.453932066
791	0.4537717721
792	0.4536074571
793	0.4535797764
794	0.45341344
795	0.4532451254
796	0.4531007483
797	0.4529622872
798	0.4528193678
799	0.4526425329
800	0.4524933502
801	0.4523354261
802	0.4521982993
803	0.4520519893
804	0.4518935858
805	0.4517239268
806	0.4515697971
807	0.4513844546
808	0.4512553333
809	0.4511247594
810	0.4509480645
811	0.4507907328
812	0.4506563505
813	0.4505087831
814	0.4503661514
815	0.4502055292
816	0.4500457813
817	0.4499136036
818	0.4497740319
819	0.4496152304
820	0.4494489583
821	0.4493147693
822	0.4492015042
823	0.4490552605
824	0.4488973758
825	0.4487936118
826	0.4486301196
827	0.4484811856
828	0.4483793328
829	0.4482092985
830	0.4480558411
831	0.4479170751
832	0.4477828039
833	0.4476343966
834	0.4475066982
835	0.4473453535
836	0.4471871103
837	0.4470545422
838	0.4469113528
839	0.4467523603
840	0.446623585
841	0.4464780852
842	0.4463227136
843	0.4461916879
844	0.446060167
845	0.4459163366
846	0.4457504871
847	0.4455944566
848	0.4454498193
849	0.4453254249
850	0.4452055482
851	0.4450622171
852	0.444923679
853	0.4447968669
854	0.4446248584
855	0.4444825236
856	0.4443392496
857	0.4441712863
858	0.4440437166
859	0.4438599422
860	0.4437279883
861	0.4435675027
862	0.4434346605
863	0.4432862409
864	0.4431410846
865	0.443003005
866	0.4428500458
867	0.4427087802
868	0.4425738922
869	0.4424231612
870	0.4422638543
871	0.4421417061
872	0.4420004203
873	0.4418719162
874	0.4417280056
875	0.4415726932
876	0.4414314045
877	0.4412865353
878	0.4411530251
879	0.4409908779
880	0.4408719173
881	0.4407427911
882	0.4406163486
883	0.4404827594
884	0.4403412358
885	0.4402032794
886	0.4400655529
887	0.4399187654
888	0.4398044848
889	0.4396482448
890	0.4395205018
891	0.4393697026
892	0.4392341951
893	0.4390837412
894	0.438922293
895	0.4387846921
896	0.4386512043
897	0.438493658
898	0.4383807755
899	0.4382675312
900	0.4381665175
901	0.4380316039
902	0.4379314496
903	0.4377797256
904	0.4376448408
905	0.4375077413
906	0.4373864775
907	0.4372169729
908	0.4370863656
909	0.4369658765
910	0.436835001
911	0.436729305
912	0.4365976532
913	0.436447709
914	0.4363126336
915	0.4361821586
916	0.4360708219
917	0.4359369897
918	0.4358230933
919	0.4357136924
920	0.4356038376
921	0.4354455011
922	0.4353069255
923	0.435156204
924	0.4349981927
925	0.4348866741
926	0.4347934497
927	0.4346641385
928	0.4345180611
929	0.4343924149
930	0.4342680404
931	0.4341308764
932	0.4340199147
933	0.4339048315
934	0.4337965487
935	0.4336520099
936	0.4335105284
937	0.4333839735
938	0.4332930913
939	0.4331923107
940	0.4330657594
941	0.4329391081
942	0.4328136496
943	0.4326998518
944	0.4325604659
945	0.4324399048
946	0.432322734
947	0.4322218382
948	0.4320866559
949	0.431963462
950	0.4318490745
951	0.4317179164
952	0.4316003027
953	0.4314967843
954	0.4313639688
955	0.4312581943
956	0.4311315352
957	0.4310383209
958	0.4309063294
959	0.430793443
960	0.430681455
961	0.4305473887
962	0.4304243637
963	0.4302904254
964	0.4301645804
965	0.4300641212
966	0.4299623184
967	0.429842957
968	0.4297319041
969	0.4295976346
970	0.4295004879
971	0.4293772325
972	0.4292374247
973	0.4291373659
974	0.4290278742
975	0.4289027662
976	0.428787084
977	0.4286858202
978	0.4285544452
979	0.428435142
980	0.4282931705
981	0.4281501082
982	0.4280436867
983	0.4279674026
984	0.4278391987
985	0.4277086361
986	0.4276054199
987	0.4275125104
988	0.4273920186
989	0.4272922928
990	0.4271757165
991	0.4270604368
992	0.4269511507
993	0.4268334718
994	0.4267123061
995	0.4266089515
996	0.4264716199
997	0.4263347433
998	0.426248897
999	0.4261492726
